Player,ID,Season,GM,KI_Ave,MK_Ave,HB_Ave,GL_Ave,BH_Ave,HO_Ave,TK_Ave,FF_Ave,FA_Ave,FantasyAve
"Conca, Reece",194,2015,3,7.33,2.33,6.67,0.33,0.33,0.33,2.67,0.00,0.67,53.7
"Conca, Reece",194,2016,6,8.67,3.17,8.17,0.00,0.33,0.00,4.17,0.83,0.83,67.2
"Conca, Reece",194,2017,6,11.33,3.33,6.67,0.00,0.67,0.00,3.00,0.50,0.67,68.5
"Conca, Reece",194,2018,18,10.22,2.39,8.33,0.11,0.22,0.00,5.11,0.94,0.94,73.9
"Conca, Reece",194,2019,22,12.82,3.09,7.50,0.09,0.14,0.00,3.55,0.82,1.27,74.6
"Conca, Reece",194,2020,14,12.00,4.11,5.06,0.00,0.00,0.00,3.26,0.77,1.11,68.9
"Conca, Reece",194,2021,10,6.80,3.50,6.70,0.00,0.00,0.00,1.80,0.50,1.00,49.0
"Coniglio, Stephen",195,2015,18,10.28,3.56,13.11,0.44,0.17,0.67,5.44,0.94,1.28,90.1
"Coniglio, Stephen",195,2016,23,12.65,3.04,15.35,0.52,0.43,0.30,5.61,1.13,0.65,103.3
"Coniglio, Stephen",195,2017,10,13.00,3.50,12.70,0.60,0.50,0.00,6.40,0.80,1.30,101.5
"Coniglio, Stephen",195,2018,23,16.26,4.70,11.70,1.04,0.74,0.04,5.04,0.91,1.04,111.3
"Coniglio, Stephen",195,2019,15,16.60,4.20,10.00,1.00,0.40,0.00,3.93,0.67,0.67,103.2
"Coniglio, Stephen",195,2020,16,14.70,3.30,10.58,0.38,0.60,0.00,4.65,1.28,1.43,93.6
"Coniglio, Stephen",195,2021,7,8.71,2.00,6.00,0.14,0.57,0.00,3.86,1.00,0.43,60.7
"Connolly, Leo",196,2021,7,8.00,3.14,3.86,0.14,0.14,0.00,0.57,0.14,0.43,43.3
"Constable, Charlie",197,2019,7,9.00,4.43,12.43,0.71,0.29,0.00,3.71,0.43,0.71,82.9
"Constable, Charlie",197,2020,2,7.80,2.40,13.20,0.00,0.60,0.00,4.80,1.20,1.20,74.4
"Constable, Charlie",197,2021,3,7.00,4.33,5.33,0.33,0.00,0.00,1.00,0.33,0.33,50.0
"Cook, Brayden",198,2021,3,7.33,2.00,6.67,0.00,0.00,0.00,1.00,0.00,0.33,44.3
"Cooney, Adam",199,2015,11,11.18,3.00,5.82,0.91,0.36,0.09,2.27,0.55,1.00,66.7
"Cooney, Adam",199,2016,20,12.95,5.80,9.90,0.30,0.70,0.30,2.85,0.70,0.40,89.8
"Corbett, Josh",200,2019,9,5.56,4.44,3.44,0.33,0.89,0.00,1.56,0.67,0.89,44.0
"Corbett, Josh",200,2020,7,7.71,5.31,2.91,0.51,1.03,0.00,1.20,1.37,1.20,51.6
"Corbett, Josh",200,2021,16,6.31,4.88,2.56,1.44,0.69,0.25,0.75,0.81,0.75,49.8
"Cordy, Ayce",201,2015,7,3.29,1.86,4.43,0.29,0.00,9.86,2.43,0.71,1.71,41.1
"Cordy, Zaine",202,2015,2,1.00,1.00,3.00,0.00,0.00,0.00,2.00,0.50,0.50,19.0
"Cordy, Zaine",202,2016,9,5.67,2.78,3.56,0.89,0.11,0.89,2.44,0.56,0.44,47.8
"Cordy, Zaine",202,2017,19,7.84,4.32,4.84,0.00,0.00,0.16,2.58,1.00,0.58,55.9
"Cordy, Zaine",202,2018,18,7.89,4.06,4.00,0.11,0.06,0.39,1.94,0.61,0.89,50.7
"Cordy, Zaine",202,2019,23,5.61,3.13,4.13,0.00,0.04,0.87,1.74,0.43,0.96,39.9
"Cordy, Zaine",202,2020,14,7.37,3.43,2.74,0.00,0.00,0.43,1.71,0.69,0.43,44.6
"Cordy, Zaine",202,2021,19,6.63,3.53,3.00,0.00,0.00,0.26,2.00,0.95,0.63,43.8
"Cornes, Kane",203,2015,7,10.57,5.29,9.43,0.14,0.00,0.00,3.57,0.57,0.86,79.6
"Corr, Aidan",204,2015,19,4.68,2.84,3.89,0.00,0.00,0.05,2.21,0.47,0.74,37.5
"Corr, Aidan",204,2016,3,4.67,3.33,3.67,0.00,0.00,0.00,2.67,0.67,1.00,39.7
"Corr, Aidan",204,2017,23,6.91,3.91,4.17,0.00,0.00,0.00,1.78,0.65,0.70,46.5
"Corr, Aidan",204,2018,16,6.50,3.38,3.69,0.06,0.06,0.00,2.13,0.63,1.00,43.6
"Corr, Aidan",204,2019,8,9.63,3.38,3.13,0.00,0.00,0.00,1.63,0.38,1.25,48.4
"Corr, Aidan",204,2020,15,11.44,4.72,2.96,0.00,0.08,0.00,1.76,0.32,0.48,60.4
"Corr, Aidan",204,2021,2,9.50,4.50,6.50,0.00,0.50,0.00,2.50,0.50,0.50,64.5
"Cotchin, Trent",205,2015,22,14.23,3.23,10.32,0.55,0.59,0.14,3.36,2.36,1.32,88.9
"Cotchin, Trent",205,2016,20,14.55,2.80,12.40,0.50,0.30,0.20,4.60,1.85,1.20,97.0
"Cotchin, Trent",205,2017,25,13.88,3.40,9.72,0.68,0.32,0.00,5.56,1.80,1.40,95.5
"Cotchin, Trent",205,2018,22,11.59,2.23,10.45,0.23,0.59,0.14,4.68,0.82,1.18,80.5
"Cotchin, Trent",205,2019,14,11.36,2.64,8.43,0.21,0.14,0.00,3.14,1.14,1.29,70.1
"Cotchin, Trent",205,2020,17,12.42,2.75,9.53,0.07,0.21,0.00,3.88,0.99,1.27,77.9
"Cotchin, Trent",205,2021,17,12.12,3.12,8.65,0.12,0.00,0.00,3.35,1.00,0.76,75.8
"Cottrell, Matthew",206,2020,5,10.56,1.92,2.16,0.48,0.00,0.00,0.96,0.72,0.00,49.2
"Cottrell, Matthew",206,2021,14,8.43,2.64,3.36,0.21,0.14,0.00,2.21,0.36,0.64,48.6
"Cousins, James",207,2017,3,7.33,1.67,5.67,0.33,0.00,0.00,4.33,0.67,1.00,55.3
"Cousins, James",207,2018,4,6.00,3.25,6.75,0.00,0.00,0.00,2.75,0.50,0.75,50.5
"Cousins, James",207,2019,12,10.75,4.25,7.50,0.67,0.33,0.00,2.75,0.75,0.92,73.3
"Cousins, James",207,2020,6,12.00,4.00,11.40,0.20,0.60,0.00,3.20,1.00,1.40,82.2
"Cousins, James",207,2021,10,10.10,2.70,8.60,0.20,0.50,0.00,3.70,0.80,0.60,71.1
"Cowan, Josh",208,2015,2,4.00,1.50,5.00,0.50,0.50,0.00,0.50,0.50,0.50,31.0
"Cowan, Josh",208,2016,9,8.33,3.56,7.00,0.33,0.11,0.00,4.67,0.44,1.00,67.9
"Cowan, Josh",208,2017,2,6.50,2.00,5.50,0.00,0.00,0.00,3.00,0.50,1.50,44.5
"Cox, Brennan",209,2017,10,5.60,4.70,5.60,0.40,1.10,3.60,1.60,0.20,1.10,52.5
"Cox, Brennan",209,2018,16,6.56,4.38,5.00,1.13,0.88,1.38,2.44,0.88,0.88,59.8
"Cox, Brennan",209,2019,8,3.88,3.63,5.63,0.63,0.25,2.00,2.50,0.00,0.75,47.5
"Cox, Brennan",209,2020,13,7.66,4.71,6.00,0.00,0.00,0.00,1.02,0.92,0.65,52.2
"Cox, Brennan",209,2021,12,7.25,4.67,4.58,0.00,0.00,0.08,0.92,0.33,1.00,46.0
"Cox, Cedric",210,2017,8,5.75,3.13,5.63,0.13,0.00,0.00,2.38,0.75,0.13,48.5
"Cox, Cedric",210,2018,4,3.75,2.00,6.25,0.50,0.00,0.00,1.75,0.25,0.75,37.8
"Cox, Cedric",210,2019,1,6.00,4.00,3.00,0.00,0.00,0.00,2.00,0.00,0.00,44.0
"Cox, Mason",211,2016,11,4.55,2.73,2.91,1.55,0.64,7.18,2.18,1.36,0.82,52.4
"Cox, Mason",211,2017,9,4.22,3.22,3.56,1.11,0.56,16.11,2.56,0.56,0.78,61.2
"Cox, Mason",211,2018,24,6.17,4.96,3.71,1.04,0.50,6.83,1.58,1.46,0.75,59.9
"Cox, Mason",211,2019,14,5.57,4.29,3.50,1.36,0.71,4.00,0.79,1.86,0.93,51.6
"Cox, Mason",211,2020,11,4.15,3.82,3.38,1.53,0.22,3.71,0.65,1.31,0.55,46.0
"Cox, Mason",211,2021,7,5.86,3.71,3.57,1.14,1.14,3.29,1.00,1.57,0.71,50.6
"Cox, Nik",212,2021,22,6.91,3.68,4.86,0.41,0.41,0.55,2.14,0.73,1.05,51.0
"Crameri, Stewart",213,2015,18,7.78,3.94,8.11,1.78,1.17,0.17,2.50,0.67,1.39,69.9
"Crameri, Stewart",213,2017,2,6.00,3.00,6.00,0.50,0.50,0.00,5.50,0.50,1.50,60.5
"Crameri, Stewart",213,2018,4,6.75,5.00,4.75,1.25,0.75,0.00,2.25,0.75,1.75,57.5
"Cripps, Jamie",214,2015,25,8.72,4.12,5.08,1.36,1.20,0.00,5.56,0.64,0.52,79.4
"Cripps, Jamie",214,2016,23,8.39,4.00,4.30,1.22,0.78,0.00,4.09,0.78,0.48,69.6
"Cripps, Jamie",214,2017,21,8.71,4.29,4.86,1.24,0.86,0.00,3.76,0.76,0.76,70.5
"Cripps, Jamie",214,2018,25,9.96,4.88,5.96,1.52,0.72,0.00,3.88,1.12,0.44,81.6
"Cripps, Jamie",214,2019,19,7.63,3.11,5.95,1.58,0.68,0.00,3.37,0.42,0.84,65.6
"Cripps, Jamie",214,2020,14,8.06,3.09,6.26,0.77,0.60,0.00,3.86,0.77,0.77,65.1
"Cripps, Jamie",214,2021,22,9.32,3.73,4.95,1.18,1.18,0.00,3.91,0.77,0.91,71.0
"Cripps, Patrick",215,2015,20,7.90,3.20,15.65,0.30,0.65,1.95,4.90,1.45,1.30,86.2
"Cripps, Patrick",215,2016,21,8.38,3.24,18.57,0.48,0.67,1.71,6.62,1.62,1.95,99.5
"Cripps, Patrick",215,2017,15,11.20,4.33,13.73,0.47,0.27,0.00,6.00,1.60,1.47,98.3
"Cripps, Patrick",215,2018,22,11.77,4.18,17.86,0.50,0.68,0.00,6.27,3.09,2.05,109.3
"Cripps, Patrick",215,2019,20,10.60,3.10,17.40,0.65,0.30,0.00,6.15,2.40,1.95,101.3
"Cripps, Patrick",215,2020,17,10.73,2.82,12.85,0.49,0.78,0.00,5.72,2.68,1.76,90.4
"Cripps, Patrick",215,2021,20,8.15,3.15,15.25,0.65,0.55,0.15,4.25,2.35,2.20,81.8
"Crisp, Jack",216,2015,22,12.82,3.86,9.18,0.73,0.45,0.32,4.82,1.05,0.82,91.4
"Crisp, Jack",216,2016,22,9.18,3.00,11.05,0.41,0.55,1.23,5.82,0.59,0.91,84.0
"Crisp, Jack",216,2017,22,11.32,5.55,10.18,0.27,0.32,0.00,4.05,0.68,0.50,88.3
"Crisp, Jack",216,2018,26,12.96,5.23,10.15,0.15,0.12,0.00,3.31,0.88,0.85,87.5
"Crisp, Jack",216,2019,24,14.38,6.17,11.21,0.08,0.21,0.00,3.46,0.83,0.58,97.7
"Crisp, Jack",216,2020,19,13.89,5.75,9.03,0.13,0.13,0.00,3.66,0.95,0.69,91.4
"Crisp, Jack",216,2021,22,15.50,6.73,11.50,0.09,0.23,0.00,3.64,0.73,1.32,101.8
"Crocker, Ben",217,2016,10,5.00,3.00,4.10,1.00,0.60,0.00,1.30,0.90,0.80,42.5
"Crocker, Ben",217,2017,3,6.00,4.67,3.67,1.00,0.67,0.00,2.67,1.00,0.67,55.7
"Crocker, Ben",217,2018,10,7.40,4.20,3.10,0.50,0.80,0.00,1.60,1.20,1.40,48.2
"Crocker, Ben",217,2019,3,5.67,3.00,2.00,1.00,0.67,0.00,3.00,1.00,1.67,44.7
"Crocker, Ben",217,2020,7,7.71,3.77,1.71,0.69,0.86,0.00,2.91,1.20,0.17,55.2
"Cross, Daniel",218,2015,22,9.82,5.27,12.50,0.00,0.05,1.14,3.45,1.14,0.77,84.1
"Crossley, Brayden",219,2018,10,4.50,2.40,4.90,0.50,0.70,6.00,2.20,1.40,1.20,46.8
"Crouch, Brad",220,2016,16,9.69,1.63,13.31,0.25,0.06,0.00,6.38,0.94,1.25,84.8
"Crouch, Brad",220,2017,20,11.85,2.80,16.20,0.40,0.50,0.00,6.85,1.25,0.70,105.8
"Crouch, Brad",220,2019,22,15.36,2.95,14.86,0.50,0.55,0.05,5.05,1.05,0.64,107.6
"Crouch, Brad",220,2020,12,13.60,2.00,12.80,0.20,0.10,0.00,4.50,1.50,1.40,89.0
"Crouch, Brad",220,2021,20,12.40,2.80,13.95,0.35,0.25,0.00,5.45,1.15,1.20,95.2
"Crouch, Matt",221,2015,17,8.53,2.65,12.47,0.12,0.35,0.00,3.35,0.47,0.94,70.6
"Crouch, Matt",221,2016,22,11.36,3.41,16.32,0.23,0.14,0.00,4.55,1.05,1.05,94.5
"Crouch, Matt",221,2017,25,13.80,3.04,19.20,0.28,0.28,0.00,4.76,0.72,0.76,108.4
"Crouch, Matt",221,2018,18,13.83,3.83,18.39,0.11,0.17,0.00,3.89,1.06,0.78,104.9
"Crouch, Matt",221,2019,19,14.21,4.05,18.42,0.37,0.21,0.00,3.42,0.79,0.79,106.2
"Crouch, Matt",221,2020,16,12.15,3.30,19.20,0.15,0.23,0.00,5.55,1.43,1.05,106.4
"Crowden, Mitch",222,2018,9,4.22,2.33,6.56,0.11,0.22,0.00,3.22,0.44,1.56,42.3
"Crowden, Mitch",222,2019,5,5.40,1.60,6.60,0.60,0.40,0.00,4.80,0.60,0.60,56.2
"Crowden, Mitch",222,2020,10,6.00,1.80,4.08,0.72,0.12,0.00,5.64,0.48,1.20,55.4
"Crowden, Mitch",222,2021,16,4.38,2.13,6.06,0.31,0.44,0.00,1.81,0.50,0.25,40.9
"Crowley, Ryan",223,2016,8,9.25,4.50,8.38,0.25,0.38,0.63,1.75,0.38,0.75,65.6
"Crozier, Hayden",224,2015,11,5.27,2.09,3.09,0.64,0.27,0.00,2.82,0.64,0.82,41.8
"Crozier, Hayden",224,2016,16,11.69,5.44,4.88,0.38,0.38,0.00,3.00,0.63,0.38,75.3
"Crozier, Hayden",224,2017,19,7.79,4.53,4.84,0.68,0.89,0.00,3.89,0.63,0.53,66.3
"Crozier, Hayden",224,2018,17,12.35,4.88,6.12,0.06,0.06,0.00,2.76,1.12,0.94,73.7
"Crozier, Hayden",224,2019,22,11.68,6.18,4.91,0.00,0.00,0.00,2.00,1.05,0.45,71.1
"Crozier, Hayden",224,2020,15,12.32,4.72,4.40,0.16,0.16,0.00,3.20,1.20,0.88,72.4
"Crozier, Hayden",224,2021,10,11.10,5.90,4.80,0.00,0.00,0.00,1.40,0.60,0.40,65.6
"Cumming, Isaac",225,2018,2,4.50,2.00,6.50,0.00,0.00,0.00,1.50,0.00,0.50,37.0
"Cumming, Isaac",225,2019,5,7.00,3.00,5.00,0.00,0.00,0.00,2.60,0.60,0.40,49.8
"Cumming, Isaac",225,2020,3,8.40,4.40,5.60,0.00,0.00,0.00,2.00,0.00,0.40,56.4
"Cumming, Isaac",225,2021,24,15.50,5.46,6.38,0.04,0.17,0.00,2.33,0.50,0.75,83.6
"Cunico, Jordan",226,2017,1,8.00,3.00,4.00,0.00,0.00,0.00,1.00,0.00,1.00,42.0
"Cunico, Jordan",226,2018,14,11.71,4.57,6.64,0.29,0.43,0.00,2.14,0.14,0.29,72.1
"Cuningham, David",227,2016,3,4.67,2.67,5.67,0.00,0.00,0.00,5.33,0.33,0.00,55.0
"Cuningham, David",227,2017,8,7.88,3.38,5.00,0.75,0.13,0.00,4.25,0.63,0.88,63.4
"Cuningham, David",227,2018,5,4.80,2.40,7.40,0.20,0.00,0.00,1.60,0.20,0.60,42.4
"Cuningham, David",227,2019,9,7.22,3.11,8.78,0.78,0.56,0.00,3.56,0.33,0.67,66.3
"Cuningham, David",227,2020,12,7.20,3.20,6.60,0.60,0.60,0.00,3.30,0.50,0.60,60.5
"Cuningham, David",227,2021,4,6.50,2.25,7.00,0.75,0.50,0.00,1.50,0.50,0.75,49.5
"Cunningham, Harry",228,2015,21,7.76,4.05,7.29,0.57,0.33,0.00,3.19,0.67,0.38,66.0
"Cunningham, Harry",228,2016,18,7.28,3.06,6.56,0.28,0.11,0.00,3.83,0.56,0.61,59.9
"Cunningham, Harry",228,2017,11,7.55,2.91,6.64,0.45,0.09,0.00,3.82,0.73,0.55,61.8
"Cunningham, Harry",228,2018,23,10.91,4.61,7.43,0.30,0.22,0.00,3.39,0.78,0.48,76.4
"Cunningham, Harry",228,2019,9,13.44,5.78,7.00,0.00,0.11,0.00,2.78,0.44,0.89,80.7
"Cunningham, Harry",228,2020,17,11.08,4.16,6.78,0.00,0.07,0.00,2.68,0.71,0.35,69.7
"Cunningham, Harry",228,2021,21,10.90,5.14,5.38,0.00,0.00,0.00,2.62,0.62,0.67,68.0
"Cunnington, Ben",229,2015,24,9.83,3.00,13.00,0.50,0.17,0.33,4.46,0.75,1.13,83.2
"Cunnington, Ben",229,2016,22,7.86,2.64,13.50,0.18,0.14,0.23,4.45,0.64,0.95,75.5
"Cunnington, Ben",229,2017,20,9.20,2.90,16.35,0.50,0.25,0.00,4.85,0.85,1.50,88.0
"Cunnington, Ben",229,2018,22,11.18,3.73,14.41,0.45,0.09,0.00,5.14,1.41,1.41,94.1
"Cunnington, Ben",229,2019,22,8.59,2.41,18.05,0.27,0.23,0.00,3.55,1.18,1.41,82.1
"Cunnington, Ben",229,2020,3,7.20,2.40,14.00,0.80,0.00,0.40,4.80,1.20,0.80,80.0
"Cunnington, Ben",229,2021,15,13.53,4.13,13.27,0.60,0.53,0.00,4.93,2.00,2.07,99.2
"Curnow, Charlie",230,2016,6,5.83,3.00,4.17,0.83,0.33,0.00,1.50,0.33,0.67,44.5
"Curnow, Charlie",230,2017,21,9.86,5.67,4.29,0.95,0.57,0.29,2.90,1.19,1.10,71.2
"Curnow, Charlie",230,2018,20,10.30,6.15,3.55,1.70,1.00,0.10,2.10,1.60,1.30,73.9
"Curnow, Charlie",230,2019,11,10.45,4.45,1.82,1.64,0.73,0.00,1.55,1.00,0.36,65.0
"Curnow, Charlie",230,2021,4,8.75,4.00,3.50,0.50,1.25,0.00,1.50,0.25,1.75,50.5
"Curnow, Ed",231,2015,22,9.82,3.41,11.91,0.00,0.14,0.00,4.45,1.05,0.95,79.6
"Curnow, Ed",231,2016,21,13.10,3.62,11.86,0.24,0.43,0.00,7.00,1.33,1.10,101.8
"Curnow, Ed",231,2017,13,12.00,3.92,9.69,0.46,0.23,0.00,5.08,0.69,1.00,88.2
"Curnow, Ed",231,2018,21,12.67,3.86,12.76,0.24,0.29,0.00,6.57,1.19,1.33,100.3
"Curnow, Ed",231,2019,22,12.14,3.82,10.41,0.41,0.36,0.00,5.09,0.86,0.95,89.9
"Curnow, Ed",231,2020,17,14.96,2.96,7.62,0.28,0.21,0.00,6.21,0.92,1.27,92.9
"Curnow, Ed",231,2021,22,14.45,4.82,8.09,0.45,0.14,0.00,3.64,0.59,1.05,88.9
"Curren, Tom",232,2015,2,5.00,1.50,3.50,0.50,0.00,0.00,3.50,0.50,1.00,41.0
"Currie, Daniel",233,2016,4,4.50,4.00,5.50,0.50,0.75,30.75,3.50,1.00,3.00,77.0
"Currie, Daniel",233,2017,2,4.00,2.00,8.00,0.50,0.00,35.50,1.00,1.00,2.00,71.5
"Cutler, Tom",234,2015,11,9.64,3.45,6.64,0.09,0.18,0.00,1.27,0.09,0.36,57.4
"Cutler, Tom",234,2016,15,11.73,3.53,6.73,0.60,0.40,0.07,2.33,0.40,0.53,71.5
"Cutler, Tom",234,2017,12,12.33,5.50,6.92,0.67,0.50,0.00,1.33,0.42,0.42,76.3
"Cutler, Tom",234,2018,18,13.94,6.50,6.50,0.61,0.83,0.00,1.94,0.39,0.78,84.7
"Cutler, Tom",234,2019,3,13.33,5.00,8.33,0.33,0.67,0.00,2.00,1.00,1.00,80.3
"Cutler, Tom",234,2020,8,9.90,3.75,6.60,0.30,0.75,0.00,1.50,0.75,0.90,60.8
"Cutler, Tom",234,2021,13,8.69,3.92,5.00,0.08,0.31,0.00,1.23,0.38,0.15,53.5
"Dahlhaus, Luke",235,2015,23,12.00,3.35,13.65,0.74,0.43,0.00,5.22,0.91,0.96,97.1
"Dahlhaus, Luke",235,2016,21,10.86,3.19,15.14,0.43,0.38,0.00,5.38,1.19,0.95,95.2
"Dahlhaus, Luke",235,2017,22,9.05,3.36,16.00,0.59,0.27,0.00,4.23,1.05,0.82,88.5
"Dahlhaus, Luke",235,2018,17,7.47,3.94,14.00,0.12,0.24,0.00,4.24,0.94,0.82,78.6
"Dahlhaus, Luke",235,2019,24,7.13,2.96,10.92,0.58,0.67,0.00,4.79,1.04,0.58,74.7
"Dahlhaus, Luke",235,2020,16,6.68,3.30,9.53,0.53,0.00,0.00,2.78,0.53,0.38,62.6
"Dahlhaus, Luke",235,2021,21,4.90,1.95,7.14,0.33,0.71,0.00,3.76,0.86,0.90,50.8
"Daicos, Josh",236,2017,2,5.00,2.00,6.00,0.50,0.50,0.00,6.00,0.50,0.50,59.5
"Daicos, Josh",236,2018,10,8.70,3.40,6.80,0.50,0.20,0.00,3.70,1.60,0.40,68.3
"Daicos, Josh",236,2019,5,8.00,3.80,9.00,0.20,0.40,0.00,2.60,0.80,1.00,63.2
"Daicos, Josh",236,2020,18,11.27,4.53,9.53,0.67,0.20,0.00,2.80,1.20,0.53,81.5
"Daicos, Josh",236,2021,17,10.18,2.82,8.76,0.53,0.53,0.00,3.12,1.12,0.82,71.4
"Dal Santo, Nick",237,2015,15,12.47,3.07,11.47,0.07,0.33,0.60,2.80,1.00,0.53,81.5
"Dal Santo, Nick",237,2016,22,11.32,3.59,13.45,0.27,0.23,0.41,3.27,0.68,0.41,86.5
"Dale, Bailey",238,2015,10,4.20,1.50,3.60,0.60,0.40,0.00,1.40,0.00,0.20,33.3
"Dale, Bailey",238,2016,4,5.75,3.50,7.50,0.75,1.00,0.00,1.75,0.75,1.00,53.0
"Dale, Bailey",238,2017,16,10.25,3.19,7.00,1.06,0.44,0.00,1.94,0.63,0.69,67.4
"Dale, Bailey",238,2018,10,8.90,3.90,6.60,0.60,1.00,0.00,1.00,0.80,0.90,58.3
"Dale, Bailey",238,2019,10,7.70,3.90,5.00,2.10,1.10,0.00,1.90,0.60,0.40,65.5
"Dale, Bailey",238,2020,9,6.40,2.67,4.67,0.93,0.40,0.00,1.73,0.80,0.67,48.3
"Dale, Bailey",238,2021,26,17.19,3.85,6.77,0.35,0.00,0.00,1.00,0.38,0.46,81.7
"Dangerfield, Patrick",239,2015,23,14.00,3.65,12.83,0.91,0.61,1.39,5.48,1.57,1.04,106.4
"Dangerfield, Patrick",239,2016,24,16.13,5.08,15.63,1.00,1.00,0.38,4.54,1.92,1.25,118.6
"Dangerfield, Patrick",239,2017,24,13.50,4.54,16.42,1.88,1.33,0.00,5.88,2.54,1.50,121.1
"Dangerfield, Patrick",239,2018,22,13.86,3.73,14.27,1.09,1.05,0.00,4.64,2.55,1.59,105.2
"Dangerfield, Patrick",239,2019,24,14.67,4.96,12.42,1.13,0.75,0.04,4.33,1.83,1.58,105.7
"Dangerfield, Patrick",239,2020,21,16.00,4.46,8.91,0.97,0.97,0.00,3.14,1.94,1.54,95.9
"Dangerfield, Patrick",239,2021,16,13.25,4.44,9.94,0.50,0.44,0.00,3.31,1.75,1.38,87.3
"Daniel, Caleb",240,2015,10,5.50,2.30,7.60,0.60,0.20,0.00,2.20,0.70,0.40,50.7
"Daniel, Caleb",240,2016,24,11.63,3.71,9.96,0.46,0.38,0.00,3.29,0.54,0.58,81.0
"Daniel, Caleb",240,2017,20,10.50,2.95,11.20,0.25,0.25,0.00,2.85,0.60,0.40,75.3
"Daniel, Caleb",240,2018,20,10.70,4.20,10.30,0.20,0.35,0.00,3.15,0.35,0.65,77.9
"Daniel, Caleb",240,2019,17,17.29,3.94,9.24,0.06,0.00,0.00,3.12,0.88,0.71,93.8
"Daniel, Caleb",240,2020,18,15.00,3.93,9.20,0.20,0.13,0.00,2.80,0.67,0.60,86.6
"Daniel, Caleb",240,2021,25,14.56,4.00,10.68,0.28,0.04,0.00,2.32,0.72,0.48,87.3
"Daniels, Brent",241,2018,7,3.71,1.57,5.43,0.57,0.43,0.00,3.00,1.00,0.57,41.9
"Daniels, Brent",241,2019,26,7.69,3.08,6.92,0.42,0.77,0.00,3.12,0.81,0.69,60.7
"Daniels, Brent",241,2020,16,7.50,2.33,7.05,0.38,0.60,0.00,3.15,0.53,0.83,57.1
"Daniels, Brent",241,2021,13,7.00,1.69,6.62,0.15,0.31,0.00,2.69,0.92,0.31,51.3
"Daniher, Joe",242,2015,22,6.68,5.05,3.68,1.55,1.09,1.95,1.59,1.18,1.86,56.8
"Daniher, Joe",242,2016,22,9.27,6.41,3.91,1.95,1.45,1.59,0.95,1.36,0.95,72.0
"Daniher, Joe",242,2017,23,10.83,6.65,4.48,2.83,1.70,3.39,1.35,1.61,1.78,85.1
"Daniher, Joe",242,2018,7,10.43,5.57,3.43,1.14,1.29,1.29,1.29,1.71,2.43,63.9
"Daniher, Joe",242,2019,4,8.25,5.50,4.50,1.75,1.25,4.00,2.00,1.00,2.00,69.0
"Daniher, Joe",242,2020,4,9.30,7.50,2.10,0.90,1.80,0.60,0.30,1.20,2.40,57.6
"Daniher, Joe",242,2021,24,10.79,4.88,3.46,1.92,1.33,2.04,1.04,1.25,1.38,70.1
"Darcy, Sean",243,2017,8,4.50,1.50,7.75,0.13,0.25,34.00,4.50,0.88,1.25,83.6
"Darcy, Sean",243,2018,7,2.86,2.14,6.43,0.29,0.43,33.29,4.14,0.43,2.29,73.4
"Darcy, Sean",243,2019,11,4.00,1.82,7.09,0.36,0.64,27.27,2.73,0.91,1.64,68.6
"Darcy, Sean",243,2020,15,3.36,2.00,7.36,0.40,0.48,26.40,2.08,0.56,2.32,62.0
"Darcy, Sean",243,2021,21,7.43,4.29,9.19,0.57,0.57,28.52,3.05,1.05,1.81,93.9
"Darley, Sam",244,2015,2,11.50,4.00,7.00,0.00,0.00,0.00,3.00,0.50,0.50,71.5
"Darling, Jack",245,2015,15,7.20,5.20,4.20,1.73,1.20,0.00,3.07,1.00,0.73,68.3
"Darling, Jack",245,2016,23,6.78,5.35,5.43,1.91,0.91,0.22,2.65,0.87,0.65,69.4
"Darling, Jack",245,2017,23,8.00,5.17,4.04,1.87,1.09,0.39,2.91,0.91,1.09,69.6
"Darling, Jack",245,2018,21,8.95,6.14,4.19,2.29,1.29,0.10,2.38,1.38,0.90,77.0
"Darling, Jack",245,2019,24,8.46,4.67,3.50,2.46,0.75,0.71,2.67,1.25,1.08,71.3
"Darling, Jack",245,2020,18,7.47,4.27,3.80,2.00,0.80,0.53,2.33,1.33,0.60,65.0
"Darling, Jack",245,2021,22,8.00,5.59,4.14,1.91,0.86,0.73,2.41,1.32,1.14,69.6
"Davies, Alex",246,2021,1,5.00,2.00,11.00,0.00,2.00,0.00,6.00,0.00,2.00,63.0
"Davies-Uniacke, Luke",247,2018,7,5.29,1.86,5.14,0.14,0.14,0.00,2.43,0.43,0.86,40.3
"Davies-Uniacke, Luke",247,2019,14,7.29,2.79,7.57,0.29,0.36,0.00,2.14,0.64,1.14,53.2
"Davies-Uniacke, Luke",247,2020,9,9.73,2.53,11.07,0.27,0.00,0.00,2.80,0.80,1.60,67.7
"Davies-Uniacke, Luke",247,2021,20,11.45,4.85,10.55,0.30,0.60,0.00,3.20,0.55,1.35,81.7
"Davis, Ben",248,2019,1,3.00,2.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,27.0
"Davis, Ben",248,2020,1,4.80,2.40,1.20,1.20,0.00,0.00,2.40,3.60,0.00,44.4
"Davis, Ben",248,2021,4,5.00,2.50,3.75,0.00,0.00,0.00,0.75,0.75,0.25,33.0
"Davis, Phil",249,2015,12,6.75,4.92,5.17,0.00,0.00,0.25,1.17,1.42,1.17,48.2
