Player,ID,Season,GM,KI,MK,HB,GL,BH,HO,TK,FF,FA,%P,FantasyAve,KI_norm,MK_norm,HB_norm,GL_norm,BH_norm,HO_norm,TK_norm,FF_norm,FA_norm,%P_norm,FantasyAve_norm
"Sweet, Jordon",751.00,2021,5.00,21.00,12.00,22.00,1.00,2.00,99.00,19.00,8.00,10.00,75.60,60.80,0.04,0.07,0.05,0.02,0.05,0.12,0.10,0.15,0.22,0.72,0.49
"Switkowski, Sam",752.00,2021,12.00,79.00,36.00,67.00,9.00,9.00,0.00,32.00,7.00,4.00,70.80,55.40,0.15,0.20,0.15,0.15,0.22,0.00,0.17,0.13,0.09,0.67,0.44
"Switkowski, Sam",752.00,2019,18.00,89.00,45.00,116.00,6.00,3.00,0.00,89.00,21.00,12.00,70.80,56.30,0.19,0.24,0.26,0.08,0.06,0.00,0.53,0.40,0.15,0.69,0.45
"Taberner, Matthew",753.00,2021,16.00,135.00,89.00,42.00,37.00,17.00,0.00,10.00,16.00,17.00,88.10,62.50,0.26,0.49,0.09,0.60,0.41,0.00,0.05,0.30,0.37,0.87,0.50
"Taberner, Matthew",753.00,2020,16.00,129.00,92.00,37.00,29.00,13.00,8.00,8.00,10.00,12.00,98.00,73.30,0.43,0.74,0.14,0.59,0.36,0.01,0.07,0.23,0.41,0.99,0.55
"Taberner, Matthew",753.00,2019,9.00,105.00,72.00,44.00,13.00,10.00,16.00,18.00,7.00,8.00,90.20,86.40,0.22,0.38,0.10,0.17,0.20,0.02,0.11,0.13,0.10,0.91,0.69
"Talia, Daniel",754.00,2020,14.00,83.00,47.00,41.00,0.00,0.00,0.00,15.00,10.00,9.00,90.80,46.00,0.28,0.38,0.15,0.00,0.00,0.00,0.13,0.23,0.31,0.90,0.31
"Talia, Daniel",754.00,2019,22.00,171.00,120.00,97.00,0.00,0.00,0.00,48.00,17.00,11.00,88.50,56.50,0.36,0.64,0.21,0.00,0.00,0.00,0.28,0.32,0.14,0.89,0.45
"Taranto, Tim",755.00,2021,24.00,372.00,118.00,265.00,13.00,13.00,0.00,128.00,26.00,23.00,82.30,106.70,0.72,0.65,0.60,0.21,0.32,0.00,0.69,0.48,0.50,0.80,0.87
"Taranto, Tim",755.00,2020,11.00,132.00,30.00,80.00,4.00,3.00,0.00,45.00,11.00,12.00,83.70,94.10,0.44,0.24,0.30,0.08,0.08,0.00,0.38,0.26,0.41,0.81,0.73
"Taranto, Tim",755.00,2019,26.00,431.00,120.00,290.00,11.00,13.00,0.00,164.00,24.00,33.00,80.80,111.30,0.91,0.64,0.64,0.14,0.26,0.00,0.97,0.45,0.42,0.81,0.90
"Tarrant, Robbie",756.00,2021,10.00,104.00,67.00,41.00,0.00,0.00,0.00,10.00,7.00,14.00,84.30,60.00,0.20,0.37,0.09,0.00,0.00,0.00,0.05,0.13,0.30,0.82,0.48
"Tarrant, Robbie",756.00,2020,16.00,178.00,68.00,72.00,0.00,0.00,0.00,21.00,14.00,15.00,91.30,73.00,0.60,0.54,0.27,0.00,0.00,0.00,0.18,0.33,0.52,0.91,0.55
"Tarrant, Robbie",756.00,2019,22.00,231.00,137.00,116.00,1.00,0.00,0.00,37.00,13.00,24.00,90.50,65.00,0.49,0.73,0.26,0.01,0.00,0.00,0.22,0.25,0.31,0.92,0.52
"Taylor, Curtis",757.00,2021,19.00,154.00,79.00,96.00,7.00,5.00,0.00,40.00,13.00,13.00,71.30,56.40,0.30,0.44,0.22,0.11,0.12,0.00,0.22,0.24,0.28,0.67,0.45
"Taylor, Curtis",757.00,2020,9.00,51.00,32.00,41.00,5.00,2.00,0.00,14.00,7.00,4.00,82.90,57.50,0.17,0.26,0.15,0.10,0.06,0.00,0.12,0.16,0.14,0.80,0.41
"Taylor, Curtis",757.00,2019,2.00,6.00,3.00,6.00,0.00,1.00,0.00,4.00,1.00,3.00,65.00,24.00,0.01,0.02,0.01,0.00,0.02,0.00,0.02,0.02,0.04,0.62,0.18
"Taylor, Elijah",758.00,2020,4.00,17.00,4.00,14.00,1.00,1.00,0.00,2.00,5.00,2.00,68.30,32.80,0.06,0.03,0.05,0.02,0.03,0.00,0.02,0.12,0.07,0.61,0.20
"Taylor, Harry",759.00,2020,19.00,113.00,61.00,73.00,1.00,0.00,0.00,27.00,13.00,10.00,88.10,50.30,0.38,0.49,0.27,0.02,0.00,0.00,0.23,0.30,0.34,0.87,0.35
"Taylor, Harry",759.00,2019,24.00,186.00,114.00,145.00,3.00,2.00,2.00,40.00,14.00,12.00,87.80,56.30,0.39,0.61,0.32,0.04,0.04,0.00,0.24,0.26,0.15,0.89,0.45
"Taylor, Lewis",760.00,2021,2.00,6.00,4.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,20.00,16.00,0.01,0.02,0.00,0.00,0.02,0.00,0.01,0.00,0.02,0.08,0.12
"Taylor, Lewis",760.00,2020,9.00,51.00,22.00,27.00,6.00,5.00,0.00,20.00,4.00,1.00,67.90,54.90,0.17,0.18,0.10,0.12,0.14,0.00,0.17,0.09,0.03,0.61,0.39
"Taylor, Lewis",760.00,2019,5.00,52.00,21.00,30.00,3.00,5.00,0.00,12.00,5.00,1.00,74.60,70.40,0.11,0.11,0.07,0.04,0.10,0.00,0.07,0.09,0.01,0.73,0.56
"Taylor, Sam",761.00,2021,19.00,164.00,116.00,109.00,0.00,0.00,0.00,39.00,22.00,8.00,93.70,63.80,0.32,0.64,0.24,0.00,0.00,0.00,0.21,0.41,0.17,0.93,0.51
"Taylor, Sam",761.00,2020,4.00,10.00,11.00,22.00,0.00,0.00,0.00,10.00,5.00,4.00,88.80,43.80,0.03,0.09,0.08,0.00,0.00,0.00,0.09,0.12,0.14,0.87,0.29
"Taylor, Sam",761.00,2019,22.00,115.00,84.00,121.00,1.00,0.00,0.00,36.00,12.00,10.00,81.50,44.10,0.24,0.45,0.27,0.01,0.00,0.00,0.21,0.23,0.13,0.81,0.35
"Thilthorpe, Riley",762.00,2021,14.00,94.00,44.00,58.00,18.00,10.00,25.00,19.00,10.00,14.00,81.80,51.20,0.18,0.24,0.13,0.29,0.24,0.03,0.10,0.19,0.30,0.79,0.41
"Thomas, Dale",763.00,2019,20.00,270.00,105.00,116.00,3.00,3.00,0.00,61.00,20.00,17.00,78.50,79.60,0.57,0.56,0.26,0.04,0.06,0.00,0.36,0.38,0.22,0.78,0.64
"Thomas, Josh",764.00,2021,20.00,148.00,66.00,118.00,12.00,9.00,0.00,51.00,19.00,7.00,72.20,58.10,0.29,0.36,0.27,0.19,0.22,0.00,0.28,0.35,0.15,0.68,0.47
"Thomas, Josh",764.00,2020,14.00,70.00,26.00,78.00,4.00,4.00,0.00,28.00,3.00,9.00,76.50,50.00,0.24,0.21,0.29,0.08,0.11,0.00,0.24,0.07,0.31,0.72,0.35
"Thomas, Josh",764.00,2019,22.00,157.00,65.00,159.00,22.00,11.00,0.00,52.00,12.00,9.00,77.30,60.00,0.33,0.35,0.35,0.29,0.22,0.00,0.31,0.23,0.12,0.76,0.48
"Thomas, Tarryn",765.00,2021,21.00,233.00,96.00,149.00,24.00,17.00,0.00,72.00,29.00,19.00,76.10,81.20,0.45,0.53,0.33,0.39,0.41,0.00,0.39,0.54,0.41,0.73,0.66
"Thomas, Tarryn",765.00,2020,6.00,24.00,8.00,23.00,3.00,2.00,0.00,19.00,1.00,2.00,63.80,48.50,0.08,0.06,0.09,0.06,0.06,0.00,0.16,0.02,0.07,0.55,0.33
"Thomas, Tarryn",765.00,2019,20.00,114.00,47.00,126.00,16.00,15.00,0.00,68.00,14.00,9.00,72.90,55.30,0.24,0.25,0.28,0.21,0.30,0.00,0.40,0.26,0.12,0.71,0.44
"Thompson, Scott",766.00,2019,19.00,195.00,89.00,94.00,0.00,0.00,0.00,35.00,10.00,23.00,86.40,59.00,0.41,0.47,0.21,0.00,0.00,0.00,0.21,0.19,0.29,0.87,0.47
"Thurlow, Jackson",767.00,2020,8.00,65.00,27.00,42.00,3.00,2.00,0.00,17.00,4.00,2.00,77.50,69.70,0.22,0.22,0.16,0.06,0.06,0.00,0.15,0.09,0.07,0.73,0.52
"Thurlow, Jackson",767.00,2019,9.00,89.00,37.00,42.00,0.00,0.00,0.00,21.00,2.00,8.00,70.30,58.20,0.19,0.20,0.09,0.00,0.00,0.00,0.12,0.04,0.10,0.68,0.46
"Tohill, Anton",768.00,2021,1.00,4.00,3.00,5.00,0.00,0.00,0.00,0.00,1.00,1.00,89.00,29.00,0.01,0.02,0.01,0.00,0.00,0.00,0.00,0.02,0.02,0.88,0.22
"Tomlinson, Adam",769.00,2021,7.00,61.00,38.00,23.00,0.00,0.00,0.00,9.00,2.00,6.00,84.70,51.90,0.12,0.21,0.05,0.00,0.00,0.00,0.05,0.04,0.13,0.83,0.41
"Tomlinson, Adam",769.00,2020,13.00,106.00,56.00,56.00,0.00,1.00,1.00,22.00,2.00,6.00,88.90,64.60,0.36,0.45,0.21,0.00,0.03,0.00,0.19,0.05,0.21,0.88,0.47
"Tomlinson, Adam",769.00,2019,25.00,274.00,155.00,151.00,4.00,3.00,58.00,64.00,11.00,23.00,85.30,74.90,0.58,0.82,0.33,0.05,0.06,0.06,0.38,0.21,0.29,0.86,0.60
"Townsend, Jacob",770.00,2021,2.00,15.00,8.00,9.00,3.00,0.00,3.00,5.00,2.00,6.00,76.00,56.00,0.03,0.04,0.02,0.05,0.00,0.00,0.03,0.04,0.13,0.73,0.45
"Townsend, Jacob",770.00,2020,12.00,53.00,22.00,22.00,9.00,5.00,0.00,32.00,12.00,18.00,72.80,43.10,0.18,0.18,0.08,0.18,0.14,0.00,0.27,0.28,0.62,0.67,0.29
"Townsend, Jacob",770.00,2019,1.00,1.00,1.00,2.00,0.00,0.00,0.00,4.00,0.00,3.00,77.00,17.00,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.04,0.76,0.12
"Treacy, Josh",771.00,2021,15.00,70.00,51.00,45.00,13.00,10.00,7.00,31.00,11.00,14.00,86.00,42.70,0.13,0.28,0.10,0.21,0.24,0.01,0.17,0.20,0.30,0.84,0.34
"Treloar, Adam",772.00,2021,17.00,186.00,50.00,209.00,13.00,9.00,0.00,73.00,11.00,16.00,75.30,86.40,0.36,0.28,0.47,0.21,0.22,0.00,0.39,0.20,0.35,0.72,0.70
"Treloar, Adam",772.00,2020,10.00,122.00,19.00,147.00,1.00,4.00,0.00,30.00,8.00,8.00,75.60,103.90,0.41,0.15,0.55,0.02,0.11,0.00,0.26,0.19,0.28,0.70,0.82
"Treloar, Adam",772.00,2019,24.00,335.00,95.00,454.00,10.00,4.00,0.00,117.00,27.00,24.00,79.50,111.90,0.71,0.51,1.00,0.13,0.08,0.00,0.69,0.51,0.31,0.79,0.90
"Trengove, Jackson",773.00,2020,1.00,2.00,1.00,6.00,0.00,0.00,3.00,4.00,2.00,1.00,68.00,48.80,0.01,0.01,0.02,0.00,0.00,0.01,0.03,0.05,0.03,0.61,0.34
"Trengove, Jackson",773.00,2019,16.00,121.00,62.00,80.00,1.00,1.00,96.00,39.00,16.00,25.00,91.30,56.80,0.26,0.33,0.18,0.01,0.02,0.09,0.23,0.30,0.32,0.93,0.45
"Tucker, Darcy",774.00,2021,16.00,152.00,64.00,120.00,0.00,2.00,0.00,29.00,10.00,12.00,83.60,61.30,0.29,0.35,0.27,0.00,0.05,0.00,0.16,0.19,0.26,0.82,0.49
"Tucker, Darcy",774.00,2020,8.00,68.00,21.00,44.00,4.00,2.00,0.00,26.00,7.00,8.00,69.90,73.10,0.23,0.17,0.16,0.08,0.06,0.00,0.22,0.16,0.28,0.63,0.55
"Tucker, Darcy",774.00,2019,22.00,199.00,73.00,221.00,10.00,7.00,0.00,81.00,11.00,21.00,80.00,72.60,0.42,0.39,0.49,0.13,0.14,0.00,0.48,0.21,0.27,0.80,0.58
"Tuohy, Zach",775.00,2021,21.00,326.00,112.00,155.00,11.00,8.00,0.00,26.00,9.00,17.00,82.80,83.80,0.63,0.62,0.35,0.18,0.20,0.00,0.14,0.17,0.37,0.81,0.68
"Tuohy, Zach",775.00,2020,19.00,234.00,74.00,82.00,8.00,8.00,0.00,17.00,6.00,7.00,83.50,78.80,0.79,0.59,0.30,0.16,0.22,0.00,0.15,0.14,0.24,0.81,0.60
"Tuohy, Zach",775.00,2019,18.00,252.00,78.00,98.00,3.00,10.00,0.00,17.00,7.00,8.00,87.70,70.30,0.53,0.41,0.22,0.04,0.20,0.00,0.10,0.13,0.10,0.88,0.56
"Turner, Kayne",776.00,2021,22.00,134.00,69.00,126.00,2.00,4.00,0.00,59.00,35.00,15.00,83.10,50.10,0.26,0.38,0.28,0.03,0.10,0.00,0.32,0.65,0.33,0.81,0.40
"Turner, Kayne",776.00,2019,21.00,134.00,56.00,128.00,12.00,5.00,0.00,73.00,27.00,17.00,82.10,55.80,0.28,0.30,0.28,0.16,0.10,0.00,0.43,0.51,0.22,0.82,0.44
"Tyson, Dom",777.00,2021,3.00,13.00,11.00,13.00,0.00,0.00,0.00,3.00,1.00,2.00,46.70,35.00,0.02,0.06,0.03,0.00,0.00,0.00,0.02,0.02,0.04,0.39,0.27
"Tyson, Dom",777.00,2019,3.00,28.00,14.00,36.00,1.00,0.00,0.00,11.00,3.00,7.00,68.70,76.70,0.06,0.07,0.08,0.01,0.00,0.00,0.07,0.06,0.09,0.67,0.61
"Ugle-Hagan, Jamarra",778.00,2021,5.00,25.00,14.00,10.00,7.00,2.00,0.00,8.00,3.00,2.00,68.80,42.00,0.05,0.08,0.02,0.11,0.05,0.00,0.04,0.06,0.04,0.64,0.33
"Vandenberg, Aaron",779.00,2021,4.00,18.00,3.00,9.00,0.00,0.00,0.00,8.00,0.00,4.00,30.80,25.30,0.03,0.02,0.02,0.00,0.00,0.00,0.04,0.00,0.09,0.20,0.19
"Vandenberg, Aaron",779.00,2020,12.00,73.00,34.00,69.00,1.00,1.00,0.00,31.00,8.00,14.00,69.80,57.90,0.25,0.27,0.26,0.02,0.03,0.00,0.26,0.19,0.48,0.63,0.42
"Vandermeer, Laitham",780.00,2021,11.00,46.00,24.00,50.00,6.00,8.00,0.00,26.00,6.00,9.00,66.50,39.70,0.09,0.13,0.11,0.10,0.20,0.00,0.14,0.11,0.20,0.62,0.31
"Vandermeer, Laitham",780.00,2020,12.00,72.00,31.00,45.00,9.00,9.00,0.00,26.00,7.00,11.00,69.80,56.30,0.24,0.25,0.17,0.18,0.25,0.00,0.22,0.16,0.38,0.63,0.40
"Varcoe, Travis",781.00,2020,9.00,54.00,21.00,42.00,1.00,2.00,0.00,15.00,0.00,2.00,78.40,51.50,0.18,0.17,0.16,0.02,0.06,0.00,0.13,0.00,0.07,0.74,0.36
"Varcoe, Travis",781.00,2019,16.00,94.00,59.00,105.00,9.00,6.00,0.00,42.00,6.00,17.00,75.60,53.30,0.20,0.31,0.23,0.12,0.12,0.00,0.25,0.11,0.22,0.75,0.42
"Vardy, Nathan",782.00,2021,9.00,18.00,13.00,20.00,5.00,0.00,92.00,11.00,5.00,8.00,59.80,31.10,0.03,0.07,0.04,0.08,0.00,0.11,0.06,0.09,0.17,0.54,0.24
"Vardy, Nathan",782.00,2019,11.00,30.00,17.00,42.00,0.00,0.00,228.00,30.00,9.00,10.00,78.70,50.20,0.06,0.09,0.09,0.00,0.00,0.22,0.18,0.17,0.13,0.78,0.40
"Venables, Daniel",783.00,2019,6.00,27.00,18.00,29.00,2.00,1.00,0.00,16.00,2.00,4.00,66.30,43.30,0.06,0.10,0.06,0.03,0.02,0.00,0.09,0.04,0.05,0.64,0.34
"Vickers-Willis, Ed",784.00,2020,6.00,40.00,18.00,32.00,0.00,0.00,0.00,12.00,4.00,4.00,81.30,57.90,0.13,0.14,0.12,0.00,0.00,0.00,0.10,0.09,0.14,0.78,0.42
"Viney, Jack",785.00,2021,15.00,162.00,37.00,173.00,4.00,7.00,0.00,106.00,30.00,18.00,77.10,91.60,0.31,0.20,0.39,0.06,0.17,0.00,0.57,0.56,0.39,0.74,0.75
"Viney, Jack",785.00,2020,16.00,166.00,40.00,152.00,5.00,4.00,0.00,67.00,28.00,15.00,80.20,94.30,0.56,0.32,0.57,0.10,0.11,0.00,0.57,0.65,0.52,0.76,0.73
"Viney, Jack",785.00,2019,21.00,210.00,68.00,234.00,4.00,4.00,0.00,110.00,32.00,25.00,73.40,82.20,0.44,0.36,0.52,0.05,0.08,0.00,0.65,0.60,0.32,0.72,0.66
"Vlastuin, Nick",786.00,2021,12.00,155.00,82.00,63.00,0.00,1.00,0.00,27.00,9.00,14.00,83.80,76.10,0.30,0.45,0.14,0.00,0.02,0.00,0.15,0.17,0.30,0.82,0.62
"Vlastuin, Nick",786.00,2020,20.00,179.00,95.00,94.00,1.00,0.00,0.00,42.00,14.00,19.00,84.70,71.30,0.60,0.76,0.35,0.02,0.00,0.00,0.36,0.33,0.66,0.82,0.53
"Vlastuin, Nick",786.00,2019,24.00,273.00,156.00,186.00,1.00,1.00,0.00,69.00,25.00,24.00,86.10,79.00,0.58,0.83,0.41,0.01,0.02,0.00,0.41,0.47,0.31,0.87,0.63
"Wagner, Corey",787.00,2019,11.00,72.00,27.00,50.00,6.00,5.00,0.00,45.00,9.00,12.00,78.50,53.70,0.15,0.14,0.11,0.08,0.10,0.00,0.27,0.17,0.15,0.78,0.42
"Wagner, Josh",788.00,2020,2.00,14.00,5.00,11.00,0.00,0.00,0.00,3.00,1.00,1.00,64.50,55.60,0.05,0.04,0.04,0.00,0.00,0.00,0.03,0.02,0.03,0.56,0.40
"Wagner, Josh",788.00,2019,12.00,103.00,33.00,81.00,0.00,2.00,0.00,26.00,4.00,5.00,81.70,55.40,0.22,0.18,0.18,0.00,0.04,0.00,0.15,0.08,0.06,0.82,0.44
"Walker, Brandon",789.00,2021,10.00,72.00,36.00,32.00,0.00,3.00,0.00,17.00,1.00,4.00,73.10,44.80,0.14,0.20,0.07,0.00,0.07,0.00,0.09,0.02,0.09,0.69,0.36
"Walker, Josh",790.00,2021,21.00,153.00,114.00,103.00,3.00,1.00,15.00,22.00,10.00,9.00,89.10,53.00,0.30,0.63,0.23,0.05,0.02,0.02,0.12,0.19,0.20,0.88,0.42
"Walker, Josh",790.00,2020,17.00,107.00,65.00,75.00,3.00,3.00,2.00,19.00,11.00,10.00,85.20,54.90,0.36,0.52,0.28,0.06,0.08,0.00,0.16,0.26,0.34,0.83,0.39
"Walker, Josh",790.00,2019,11.00,89.00,68.00,45.00,0.00,0.00,2.00,15.00,4.00,3.00,88.40,56.20,0.19,0.36,0.10,0.00,0.00,0.00,0.09,0.08,0.04,0.89,0.44
"Walker, Taylor",791.00,2021,17.00,155.00,90.00,72.00,48.00,29.00,40.00,23.00,20.00,21.00,86.10,75.60,0.30,0.50,0.16,0.77,0.71,0.05,0.12,0.37,0.46,0.84,0.61
"Walker, Taylor",791.00,2020,14.00,74.00,36.00,31.00,15.00,9.00,5.00,14.00,10.00,8.00,86.10,48.00,0.25,0.29,0.12,0.31,0.25,0.01,0.12,0.23,0.28,0.84,0.33
"Walker, Taylor",791.00,2019,22.00,175.00,112.00,89.00,43.00,22.00,0.00,32.00,23.00,28.00,87.00,63.00,0.37,0.60,0.20,0.57,0.44,0.00,0.19,0.43,0.36,0.88,0.50
"Walker, Will",792.00,2020,2.00,12.00,4.00,14.00,0.00,0.00,0.00,7.00,0.00,3.00,77.50,59.40,0.04,0.03,0.05,0.00,0.00,0.00,0.06,0.00,0.10,0.73,0.43
"Wallis, Mitch",793.00,2021,6.00,28.00,20.00,33.00,4.00,2.00,0.00,10.00,5.00,3.00,63.30,45.30,0.05,0.11,0.07,0.06,0.05,0.00,0.05,0.09,0.07,0.58,0.36
"Wallis, Mitch",793.00,2020,18.00,83.00,42.00,83.00,25.00,14.00,0.00,32.00,20.00,7.00,81.60,57.80,0.28,0.34,0.31,0.51,0.39,0.00,0.27,0.47,0.24,0.78,0.42
"Wallis, Mitch",793.00,2019,10.00,99.00,36.00,119.00,8.00,5.00,0.00,27.00,22.00,11.00,78.80,79.30,0.21,0.19,0.26,0.11,0.10,0.00,0.16,0.42,0.14,0.78,0.63
"Walsh, Sam",794.00,2021,22.00,298.00,127.00,358.00,12.00,6.00,0.00,100.00,24.00,32.00,87.40,109.00,0.58,0.70,0.80,0.19,0.15,0.00,0.54,0.44,0.70,0.86,0.89
"Walsh, Sam",794.00,2020,17.00,193.00,73.00,156.00,8.00,4.00,0.00,47.00,7.00,14.00,84.50,96.70,0.65,0.58,0.58,0.16,0.11,0.00,0.40,0.16,0.48,0.82,0.75
"Walsh, Sam",794.00,2019,22.00,297.00,113.00,257.00,6.00,13.00,0.00,69.00,13.00,20.00,84.00,91.90,0.63,0.60,0.57,0.08,0.26,0.00,0.41,0.25,0.26,0.84,0.74
"Walters, Michael",795.00,2021,16.00,147.00,63.00,76.00,14.00,11.00,0.00,33.00,21.00,14.00,81.60,61.80,0.28,0.35,0.17,0.23,0.27,0.00,0.18,0.39,0.30,0.79,0.50
"Walters, Michael",795.00,2020,14.00,145.00,44.00,102.00,15.00,7.00,0.00,40.00,26.00,10.00,87.80,91.40,0.49,0.35,0.38,0.31,0.19,0.00,0.34,0.60,0.34,0.86,0.71
"Walters, Michael",795.00,2019,22.00,303.00,83.00,176.00,40.00,17.00,0.00,78.00,50.00,25.00,87.50,93.40,0.64,0.44,0.39,0.53,0.34,0.00,0.46,0.94,0.32,0.88,0.75
"Ward, Callan",796.00,2021,24.00,278.00,90.00,267.00,15.00,5.00,5.00,71.00,34.00,24.00,79.20,82.70,0.54,0.50,0.60,0.24,0.12,0.01,0.38,0.63,0.52,0.76,0.67
"Ward, Callan",796.00,2020,7.00,56.00,16.00,48.00,3.00,1.00,1.00,11.00,7.00,4.00,73.30,66.30,0.19,0.13,0.18,0.06,0.03,0.00,0.09,0.16,0.14,0.67,0.49
"Warner, Chad",797.00,2021,13.00,135.00,31.00,81.00,8.00,5.00,0.00,48.00,6.00,17.00,75.70,66.20,0.26,0.17,0.18,0.13,0.12,0.00,0.26,0.11,0.37,0.72,0.53
"Warner, Chad",797.00,2020,2.00,9.00,3.00,5.00,0.00,0.00,0.00,3.00,2.00,2.00,77.00,33.80,0.03,0.02,0.02,0.00,0.00,0.00,0.03,0.05,0.07,0.72,0.21
"Waterman, Alec",798.00,2021,14.00,82.00,43.00,60.00,17.00,8.00,0.00,28.00,8.00,6.00,76.10,50.50,0.16,0.24,0.13,0.27,0.20,0.00,0.15,0.15,0.13,0.73,0.40
"Waterman, Jake",799.00,2021,14.00,129.00,89.00,44.00,13.00,8.00,0.00,27.00,12.00,7.00,76.30,66.20,0.25,0.49,0.10,0.21,0.20,0.00,0.15,0.22,0.15,0.73,0.53
"Waterman, Jake",799.00,2020,10.00,78.00,51.00,25.00,9.00,2.00,0.00,8.00,6.00,3.00,77.20,65.30,0.26,0.41,0.09,0.18,0.06,0.00,0.07,0.14,0.10,0.73,0.48
"Waterman, Jake",799.00,2019,13.00,112.00,75.00,45.00,15.00,5.00,0.00,16.00,7.00,4.00,77.60,61.90,0.24,0.40,0.10,0.20,0.10,0.00,0.09,0.13,0.05,0.77,0.49
"Watson, Francis",800.00,2019,2.00,19.00,12.00,8.00,0.00,0.00,0.00,5.00,2.00,1.00,82.00,64.00,0.04,0.06,0.02,0.00,0.00,0.00,0.03,0.04,0.01,0.82,0.51
"Watson, Tobe",801.00,2021,11.00,73.00,51.00,51.00,1.00,0.00,0.00,12.00,5.00,4.00,74.60,47.40,0.14,0.28,0.11,0.02,0.00,0.00,0.06,0.09,0.09,0.71,0.38
"Watson, Tobe",801.00,2020,3.00,21.00,12.00,9.00,0.00,0.00,0.00,7.00,1.00,0.00,81.30,60.80,0.07,0.10,0.03,0.00,0.00,0.00,0.06,0.02,0.00,0.78,0.44
"Watts, Jack",802.00,2019,2.00,24.00,14.00,17.00,0.00,0.00,0.00,5.00,3.00,4.00,78.00,79.50,0.05,0.07,0.04,0.00,0.00,0.00,0.03,0.06,0.05,0.77,0.64
"Webster, Jimmy",803.00,2021,20.00,205.00,93.00,117.00,1.00,0.00,0.00,29.00,12.00,9.00,76.40,61.80,0.40,0.51,0.26,0.02,0.00,0.00,0.16,0.22,0.20,0.73,0.50
"Webster, Jimmy",803.00,2019,8.00,85.00,21.00,51.00,0.00,0.00,0.00,15.00,5.00,4.00,82.10,59.10,0.18,0.11,0.11,0.00,0.00,0.00,0.09,0.09,0.05,0.82,0.47
"Weideman, Sam",804.00,2021,5.00,19.00,16.00,21.00,3.00,4.00,1.00,9.00,3.00,1.00,74.20,41.20,0.04,0.09,0.05,0.05,0.10,0.00,0.05,0.06,0.02,0.71,0.33
"Weideman, Sam",804.00,2020,13.00,59.00,41.00,41.00,19.00,8.00,0.00,6.00,7.00,8.00,88.80,49.10,0.20,0.33,0.15,0.39,0.22,0.00,0.05,0.16,0.28,0.87,0.34
"Weideman, Sam",804.00,2019,11.00,60.00,46.00,53.00,11.00,8.00,14.00,16.00,7.00,6.00,84.20,51.40,0.13,0.24,0.12,0.14,0.16,0.01,0.09,0.13,0.08,0.84,0.40
"Weightman, Cody",805.00,2021,16.00,120.00,48.00,40.00,26.00,13.00,0.00,30.00,25.00,9.00,73.00,54.40,0.23,0.27,0.09,0.42,0.32,0.00,0.16,0.46,0.20,0.69,0.44
"Weightman, Cody",805.00,2020,3.00,11.00,4.00,7.00,3.00,1.00,0.00,4.00,3.00,2.00,70.70,37.90,0.04,0.03,0.03,0.06,0.03,0.00,0.03,0.07,0.07,0.64,0.24
"Weitering, Jacob",806.00,2021,22.00,301.00,167.00,60.00,0.00,1.00,2.00,29.00,18.00,14.00,95.90,73.60,0.58,0.92,0.13,0.00,0.02,0.00,0.16,0.33,0.30,0.96,0.60
"Weitering, Jacob",806.00,2020,17.00,146.00,74.00,42.00,0.00,1.00,0.00,17.00,13.00,13.00,96.60,57.90,0.49,0.59,0.16,0.00,0.03,0.00,0.15,0.30,0.45,0.98,0.42
"Weitering, Jacob",806.00,2019,20.00,199.00,115.00,65.00,0.00,0.00,0.00,29.00,6.00,21.00,94.30,56.60,0.42,0.61,0.14,0.00,0.00,0.00,0.17,0.11,0.27,0.96,0.45
"Weller, Lachie",807.00,2021,13.00,137.00,71.00,104.00,7.00,3.00,0.00,44.00,5.00,8.00,76.70,79.50,0.27,0.39,0.23,0.11,0.07,0.00,0.24,0.09,0.17,0.74,0.64
"Weller, Lachie",807.00,2020,17.00,161.00,39.00,126.00,12.00,3.00,0.00,48.00,13.00,9.00,82.60,81.30,0.54,0.31,0.47,0.24,0.08,0.00,0.41,0.30,0.31,0.79,0.62
"Weller, Lachie",807.00,2019,17.00,227.00,81.00,148.00,2.00,5.00,0.00,47.00,12.00,12.00,86.50,82.40,0.48,0.43,0.33,0.03,0.10,0.00,0.28,0.23,0.15,0.87,0.66
"Weller, Maverick",808.00,2019,2.00,17.00,6.00,14.00,1.00,1.00,0.00,1.00,0.00,1.00,81.50,52.50,0.04,0.03,0.03,0.01,0.02,0.00,0.01,0.00,0.01,0.81,0.41
"West, Connor",809.00,2021,5.00,35.00,16.00,28.00,1.00,4.00,0.00,13.00,4.00,7.00,76.80,50.80,0.07,0.09,0.06,0.02,0.10,0.00,0.07,0.07,0.15,0.74,0.41
"West, Rhylee",810.00,2021,4.00,6.00,2.00,3.00,0.00,2.00,0.00,3.00,0.00,5.00,30.00,7.30,0.01,0.01,0.01,0.00,0.05,0.00,0.02,0.00,0.11,0.19,0.04
"West, Rhylee",810.00,2020,4.00,23.00,12.00,25.00,1.00,0.00,0.00,7.00,3.00,4.00,79.30,56.30,0.08,0.10,0.09,0.02,0.00,0.00,0.06,0.07,0.14,0.75,0.40
